# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
1818	L	A	Chr1	1982445	37	0.27563	0.00115	0.772920255	0.83193	0.25284	2.73735	0.07991	0.00115	0.00000	0.00000	0
1852	L	A	Chr1	2033725	61	0.35193	0.00100	0.791442753	1.16379	0.39501	3.42885	0.06588	0.00100	0.00000	0.00000	0
1905	L	A	Chr1	2101514	69	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1940	L	A	Chr1	2155942	74	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1965	L	A	Chr1	2192989	22	0.07310	0.00433	0.620253165	0.48718	0.04239	5.59905	0.31231	0.00433	0.00000	0.00000	0
1983	L	A	Chr1	2209216	59	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2074	L	A	Chr1	2314384	53	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2157	L	A	Chr1	2416791	40	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2163	L	A	Chr1	2424151	29	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2204	L	A	Chr1	2463361	13	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2221	L	A	Chr1	2472631	66	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2273	L	A	Chr1	2531941	43	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2302	L	A	Chr1	2571216	71	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2357	L	A	Chr1	2622275	67	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2363	L	A	Chr1	2627882	45	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2391	L	A	Chr1	2662617	54	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2394	L	A	Chr1	2663924	7	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2409	L	A	Chr1	2681143	32	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2475	L	A	Chr1	2750025	60	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2521	L	A	Chr1	2811321	8	0.50616	0.00069	0.825139121	1.11111	0.45691	2.70199	0.04576	0.00069	0.00000	0.00000	0
2547	L	A	Chr1	2854101	12	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2579	L	A	Chr1	2875317	56	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2619	L	A	Chr1	2907051	34	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2625	L	A	Chr1	2909678	75	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2650	L	A	Chr1	2935763	62	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2666	L	A	Chr1	2941663	25	0.25088	0.01259	0.353437403	1.91935	0.51201	7.19505	0.28316	0.01259	0.00000	0.00000	0
2689	L	A	Chr1	2966665	40	0.05193	0.00008	1.000000000	1.11429	0.06714	18.49293	0.04700	0.00008	0.00000	0.00000	0
2701	L	A	Chr1	2982654	16	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2730	L	A	Chr1	3000601	33	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2732	L	A	Chr1	3001983	36	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
2739	L	A	Chr1	3008586	16	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2756	L	A	Chr1	3032214	68	0.07310	0.00433	0.620253165	2.05263	0.17860	23.59047	0.31231	0.00433	0.00000	0.00000	0
2774	L	A	Chr1	3045841	10	0.07310	0.00433	0.620253165	2.05263	0.17860	23.59047	0.31231	0.00433	0.00000	0.00000	0
2776	L	A	Chr1	3046376	78	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2784	L	A	Chr1	3055790	70	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
2831	L	A	Chr1	3085790	69	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
2842	L	A	Chr1	3097949	39	0.13106	0.00299	0.678505818	1.54545	0.24246	9.85070	0.18906	0.00299	0.00000	0.00000	0
2863	L	A	Chr1	3126285	63	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2881	L	A	Chr1	3140233	49	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2897	L	A	Chr1	3174066	61	0.41207	0.04063	0.120556673	0.40385	0.14294	1.14097	0.39378	0.04063	0.00000	0.00000	0
2904	L	A	Chr1	3187576	5	0.09620	0.00000	1.000000000	1.00000	0.13387	7.47017	0.00000	0.00000	0.00000	0.00000	0
2949	L	A	Chr1	3262963	36	0.09620	0.01316	0.365444682	0.31624	0.03147	3.17791	0.49998	0.01316	0.00000	0.00000	0
3025	L	A	Chr1	3387041	15	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3060	L	A	Chr1	3438012	31	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3075	L	A	Chr1	3451507	57	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3095	L	A	Chr1	3467769	79	0.20222	0.00156	0.740684459	1.28571	0.31874	5.18627	0.10914	0.00156	0.00000	0.00000	0
3134	L	A	Chr1	3509852	52	0.05193	0.02703	0.246666667	3.16216	0.31467	31.77678	0.49998	0.02703	0.00000	0.00000	0
3144	L	A	Chr1	3526646	61	0.07310	0.03896	0.120253165	0.23171	0.02478	2.16641	0.63506	0.03896	0.00000	0.00000	0
3212	L	A	Chr1	3579499	70	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
3256	L	A	Chr1	3633985	22	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3313	L	A	Chr1	3716563	5	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3322	L	A	Chr1	3724346	74	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
3401	L	A	Chr1	6019813	73	0.16171	0.00196	0.715765247	1.37037	0.28632	6.55874	0.13684	0.00196	0.00000	0.00000	0
3456	L	A	Chr1	6068438	58	0.41901	0.00840	0.452213598	0.66667	0.23935	1.85689	0.17609	0.00840	0.00000	0.00000	0
3512	L	A	Chr1	6135998	33	0.02632	0.01481	0.473684211	0.43902	0.03819	5.04645	0.35751	0.01481	0.00000	0.00000	0
3534	L	A	Chr1	6157923	30	0.21659	0.00264	0.732484763	0.72941	0.17951	2.96386	0.13703	0.00264	0.00000	0.00000	0
3570	L	A	Chr1	6184975	77	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3668	L	A	Chr1	6303601	40	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3723	L	A	Chr1	6375225	45	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3802	L	A	Chr1	6471753	6	0.05062	0.02770	0.234099234	0.30081	0.02997	3.01974	0.52170	0.02770	0.00000	0.00000	0
3824	L	A	Chr1	6503420	66	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
3881	L	A	Chr1	6549141	63	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3913	L	A	Chr1	6602775	9	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4025	L	A	Chr1	6744579	25	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4044	L	A	Chr1	6761306	9	0.07684	0.00457	0.620000000	0.48649	0.04224	5.60362	0.31293	0.00457	0.00000	0.00000	0
4067	L	A	Chr1	6788062	4	0.02632	0.01333	0.500000000	0.48718	0.04239	5.59905	0.31231	0.01333	0.00000	0.00000	0
4071	L	A	Chr1	6793086	32	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4078	L	A	Chr1	6807779	23	0.05331	0.02632	0.493520918	0.33333	0.03313	3.35355	0.47712	0.02632	0.00000	0.00000	0
4168	L	A	Chr1	6880981	74	0.18648	0.06880	0.026895620	0.11355	0.01326	0.97265	0.94480	0.06880	0.00000	0.00000	0
4249	L	A	Chr1	6937616	57	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4251	L	A	Chr1	6939617	14	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4274	L	A	Chr1	6962864	62	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
4327	L	A	Chr1	7063250	75	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4346	L	A	Chr1	7079545	42	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4447	L	A	Chr1	7215103	44	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
4461	L	A	Chr1	7228750	53	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
4482	L	A	Chr1	7270943	12	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4542	L	A	Chr1	7343611	42	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4606	L	A	Chr1	7427580	70	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4663	L	A	Chr1	7495589	13	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4677	L	A	Chr1	7534459	26	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
4720	L	A	Chr1	7596238	54	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4793	L	A	Chr1	7726987	40	0.50537	0.14481	0.001275944	5.00000	1.85696	13.46287	0.69897	0.14481	0.00000	0.00000	0
4799	L	A	Chr1	7734245	56	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
4899	L	A	Chr1	7916841	49	0.07310	0.00433	0.620253165	0.48718	0.04239	5.59905	0.31231	0.00433	0.00000	0.00000	0
4900	L	A	Chr1	7916730	65	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
4912	L	A	Chr1	7930728	50	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4918	L	A	Chr1	7937868	44	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4957	L	A	Chr1	7976841	67	0.05331	0.00018	1.000000000	1.18182	0.07113	19.63694	0.07255	0.00018	0.00000	0.00000	0
4989	L	A	Chr1	8009617	77	0.18648	0.00869	0.475541835	0.53514	0.11865	2.41359	0.27154	0.00869	0.00000	0.00000	0
4996	L	A	Chr1	8013037	64	0.09857	0.00004	1.000000000	1.05556	0.14111	7.89619	0.02348	0.00004	0.00000	0.00000	0
5007	L	A	Chr1	8016418	24	0.16947	0.02356	0.245696169	0.32632	0.05919	1.79893	0.48636	0.02356	0.00000	0.00000	0
5011	L	A	Chr1	8017051	45	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
5012	L	A	Chr1	8019172	50	0.24019	0.01186	0.355276518	0.52381	0.14046	1.95336	0.28083	0.01186	0.00000	0.00000	0
5015	L	A	Chr1	8020095	72	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5063	L	A	Chr1	8075065	24	0.50117	0.02312	0.254864414	1.85185	0.75071	4.56816	0.26761	0.02312	0.00000	0.00000	0
5086	L	A	Chr1	8106634	62	0.15901	0.05346	0.086329375	0.14595	0.01611	1.32197	0.83581	0.05346	0.00000	0.00000	0
5098	L	A	Chr1	8115373	57	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5115	L	A	Chr1	8122564	5	0.47468	0.00000	1.000000000	1.00000	0.40443	2.47264	0.00000	0.00000	0.00000	0.00000	0
5117	L	A	Chr1	8124448	39	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5127	L	A	Chr1	8135100	58	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5134	L	A	Chr1	8139233	5	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
5149	L	A	Chr1	8162892	51	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
5158	L	A	Chr1	8171151	74	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5161	L	A	Chr1	8171574	54	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
5239	L	A	Chr1	8269067	40	0.17364	0.00140	1.000000000	1.29412	0.26877	6.23114	0.11197	0.00140	0.00000	0.00000	0
5273	L	A	Chr1	8295541	65	0.30854	0.00923	0.409705637	1.64516	0.52514	5.15402	0.21621	0.00923	0.00000	0.00000	0
5288	L	A	Chr1	8305373	20	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5355	L	A	Chr1	8392847	31	0.07493	0.00516	0.610389610	0.46154	0.04011	5.31047	0.33579	0.00516	0.00000	0.00000	0
5377	L	A	Chr1	8428162	9	0.07886	0.00397	1.000000000	1.94444	0.16860	22.42439	0.28880	0.00397	0.00000	0.00000	0
5385	L	A	Chr1	8441298	53	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5411	L	A	Chr1	8462375	31	0.09620	0.01316	0.365444682	3.16216	0.31467	31.77678	0.49998	0.01316	0.00000	0.00000	0
5425	L	A	Chr1	8474502	28	0.02632	0.01333	0.500000000	2.05263	0.17860	23.59047	0.31231	0.01333	0.00000	0.00000	0
5476	L	A	Chr1	8517768	47	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5494	L	A	Chr1	8542481	7	0.15493	0.00028	1.000000000	0.88571	0.16644	4.71331	0.05271	0.00028	0.00000	0.00000	0
5502	L	A	Chr1	8548371	44	0.05967	0.02941	0.492773893	0.33333	0.03295	3.37186	0.47712	0.02941	0.00000	0.00000	0
5540	L	A	Chr1	8587489	56	0.09620	0.01316	0.365444682	3.16216	0.31467	31.77678	0.49998	0.01316	0.00000	0.00000	0
5566	L	A	Chr1	8613737	51	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5578	L	A	Chr1	8625687	16	0.05062	0.00002	1.000000000	0.94872	0.05723	15.72851	0.02286	0.00002	0.00000	0.00000	0
5655	L	A	Chr1	8724393	67	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5670	L	A	Chr1	8743592	79	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5691	L	A	Chr1	8782773	33	0.11867	0.00267	0.679434490	1.54054	0.24330	9.75459	0.18767	0.00267	0.00000	0.00000	0
5701	L	A	Chr1	8790114	34	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5705	L	A	Chr1	8792313	54	0.12456	0.00153	1.000000000	1.37838	0.21699	8.75593	0.13937	0.00153	0.00000	0.00000	0
5716	L	A	Chr1	8797883	27	0.02564	0.01367	0.487179487	2.15789	0.18795	24.77584	0.33403	0.01367	0.00000	0.00000	0
5724	L	A	Chr1	8805997	61	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
5781	L	A	Chr1	8871794	16	0.41487	0.01907	0.323217808	0.53917	0.20107	1.44577	0.26827	0.01907	0.00000	0.00000	0
5842	L	A	Chr1	8944247	24	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5856	L	A	Chr1	8955348	11	0.10367	0.00038	1.000000000	1.18750	0.15822	8.91268	0.07463	0.00038	0.00000	0.00000	0
5950	L	A	Chr1	9060724	37	0.02857	0.01220	1.000000000	0.57576	0.04991	6.64136	0.23976	0.01220	0.00000	0.00000	0
5967	L	A	Chr1	9081293	35	0.02564	0.01367	0.487179487	2.15789	0.18795	24.77584	0.33403	0.01367	0.00000	0.00000	0
5989	L	A	Chr1	9102121	10	0.11867	0.02400	0.206805852	0.23077	0.02462	2.16267	0.63682	0.02400	0.00000	0.00000	0
6007	L	A	Chr1	9109702	42	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
6014	L	A	Chr1	9119510	37	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
6099	L	A	Chr1	9212679	52	0.07310	0.03896	0.120253165	4.31579	0.46159	40.35159	0.63506	0.03896	0.00000	0.00000	0
6111	L	A	Chr1	9228804	75	0.02703	0.01298	1.000000000	0.51351	0.04463	5.90814	0.28945	0.01298	0.00000	0.00000	0
6112	L	A	Chr1	9228664	68	0.02632	0.01200	1.000000000	0.54054	0.04703	6.21266	0.26717	0.01200	0.00000	0.00000	0
6127	L	A	Chr1	9234974	44	0.07493	0.00379	1.000000000	0.51351	0.04463	5.90814	0.28945	0.00379	0.00000	0.00000	0
6129	L	A	Chr1	9239225	45	0.07493	0.04211	0.110889111	4.55556	0.48663	42.64687	0.65854	0.04211	0.00000	0.00000	0
6243	L	A	Chr1	9402056	64	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
6276	L	A	Chr1	9443888	45	0.14051	0.00901	0.437941805	0.47368	0.08169	2.74654	0.32451	0.00901	0.00000	0.00000	0
6420	L	A	Chr1	9607628	21	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
6421	L	A	Chr1	9608866	7	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
6432	L	A	Chr1	9614352	71	0.14737	0.03241	0.203798170	0.20000	0.02221	1.80067	0.69897	0.03241	0.00000	0.00000	0
6449	L	A	Chr1	9626595	52	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
6479	L	A	Chr1	9640909	47	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
6517	L	A	Chr1	9690180	26	0.09857	0.01217	0.615584416	3.00000	0.29819	30.18199	0.47712	0.01217	0.00000	0.00000	0
6532	L	A	Chr1	9704162	39	0.33892	0.00093	0.792799509	1.16129	0.39720	3.39528	0.06494	0.00093	0.00000	0.00000	0
6602	L	A	Chr1	9764647	46	0.07493	0.00379	1.000000000	0.51351	0.04463	5.90814	0.28945	0.00379	0.00000	0.00000	0
6620	L	A	Chr1	9791287	36	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
