# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
876	O	A	Chr1	1107820	19	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
893	O	A	Chr1	1121565	15	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
903	O	A	Chr1	1126199	21	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
934	O	A	Chr1	1158490	47	0.20031	0.10000	0.007304108	0.11111	0.01332	0.92718	0.95424	0.10000	0.00000	0.00000	0
957	O	A	Chr1	1195367	39	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1040	O	A	Chr1	1317522	36	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1059	O	A	Chr1	1325686	74	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1089	O	A	Chr1	1349131	12	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1142	O	A	Chr1	1405681	18	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
1145	O	A	Chr1	1406293	25	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1175	O	A	Chr1	1442017	41	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
1193	O	A	Chr1	1454371	40	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
1244	O	A	Chr1	1508473	16	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1366	O	A	Chr1	1590634	6	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1405	O	A	Chr1	1618831	57	0.50632	0.50858	0.000000000	37.71429	10.06238	141.35494	1.57651	0.50858	0.00000	0.00000	0
1429	O	A	Chr1	1634995	37	0.09620	0.01316	0.365444682	0.31624	0.03147	3.17791	0.49998	0.01316	0.00000	0.00000	0
1436	O	A	Chr1	1646150	34	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
1455	O	A	Chr1	1659852	6	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1488	O	A	Chr1	1694574	55	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1513	O	A	Chr1	1712733	69	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1570	O	A	Chr1	1780966	59	0.02564	0.01367	0.487179487	2.15789	0.18795	24.77584	0.33403	0.01367	0.00000	0.00000	0
1574	O	A	Chr1	1784177	24	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
1581	O	A	Chr1	1789076	31	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1582	O	A	Chr1	1790878	18	0.05331	0.02632	0.493520918	0.33333	0.03313	3.35355	0.47712	0.02632	0.00000	0.00000	0
1590	O	A	Chr1	1792589	21	0.09620	0.00000	1.000000000	1.00000	0.13387	7.47017	0.00000	0.00000	0.00000	0.00000	0
1614	O	A	Chr1	1815241	66	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1664	O	A	Chr1	1873567	19	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
1698	O	A	Chr1	1890643	79	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1704	O	A	Chr1	1892482	59	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1713	O	A	Chr1	1894831	69	0.14386	0.00005	1.000000000	0.94595	0.17883	5.00361	0.02413	0.00005	0.00000	0.00000	0
1747	O	A	Chr1	1913376	72	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1758	O	A	Chr1	1926201	47	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1770	O	A	Chr1	1935912	18	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1798	O	A	Chr1	1957576	6	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1818	O	A	Chr1	1982445	37	0.26374	0.00012	1.000000000	0.94118	0.27502	3.22086	0.02633	0.00012	0.00000	0.00000	0
1851	O	A	Chr1	2033550	12	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1852	O	A	Chr1	2033725	61	0.21158	0.13433	0.001144209	13.00000	1.57601	107.23262	1.11394	0.13433	0.00000	0.00000	0
1863	O	A	Chr1	2038462	62	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1905	O	A	Chr1	2101514	69	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1916	O	A	Chr1	2111091	12	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1933	O	A	Chr1	2139797	20	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
1935	O	A	Chr1	2142857	11	0.02632	0.01481	0.473684211	0.43902	0.03819	5.04645	0.35751	0.01481	0.00000	0.00000	0
1940	O	A	Chr1	2155942	74	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1965	O	A	Chr1	2192989	22	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
1983	O	A	Chr1	2209216	59	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2059	O	A	Chr1	2297457	33	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2065	O	A	Chr1	2301136	69	0.07310	0.03896	0.120253165	0.23171	0.02478	2.16641	0.63506	0.03896	0.00000	0.00000	0
2126	O	A	Chr1	2374290	65	0.02703	0.01164	1.000000000	0.57143	0.04966	6.57565	0.24304	0.01164	0.00000	0.00000	0
2134	O	A	Chr1	2378820	26	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2157	O	A	Chr1	2416791	40	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2163	O	A	Chr1	2424151	29	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2178	O	A	Chr1	2436659	45	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2205	O	A	Chr1	2463289	62	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2210	O	A	Chr1	2464268	59	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2211	O	A	Chr1	2464179	33	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2234	O	A	Chr1	2488602	66	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2240	O	A	Chr1	2493198	60	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2302	O	A	Chr1	2571216	71	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2357	O	A	Chr1	2622275	67	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2385	O	A	Chr1	2652502	22	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
2389	O	A	Chr1	2659187	10	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2438	O	A	Chr1	2717937	57	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2449	O	A	Chr1	2724862	47	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2521	O	A	Chr1	2811321	8	0.37329	0.27297	0.000002249	35.10000	4.36488	282.25546	1.54531	0.27297	0.00000	0.00000	0
2560	O	A	Chr1	2868547	27	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2563	O	A	Chr1	2868924	31	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2581	O	A	Chr1	2879473	25	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2590	O	A	Chr1	2890696	12	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2597	O	A	Chr1	2895560	78	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
2614	O	A	Chr1	2903740	42	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2635	O	A	Chr1	2917827	23	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2650	O	A	Chr1	2935763	62	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2664	O	A	Chr1	2941268	63	0.02632	0.01333	0.500000000	0.48718	0.04239	5.59905	0.31231	0.01333	0.00000	0.00000	0
2666	O	A	Chr1	2941663	25	0.16947	0.10145	0.005772719	9.75000	1.15773	82.11146	0.98900	0.10145	0.00000	0.00000	0
2674	O	A	Chr1	2945397	40	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2689	O	A	Chr1	2966665	40	0.02703	0.01446	0.486486486	2.16667	0.18831	24.92970	0.33579	0.01446	0.00000	0.00000	0
2732	O	A	Chr1	3001983	36	0.14386	0.01075	0.425369151	0.44737	0.07702	2.59859	0.34933	0.01075	0.00000	0.00000	0
2745	O	A	Chr1	3010757	22	0.11867	0.06667	0.027371363	0.14634	0.01681	1.27385	0.83463	0.06667	0.00000	0.00000	0
2756	O	A	Chr1	3032214	68	0.12155	0.00349	0.670995671	0.61404	0.09682	3.89428	0.21181	0.00349	0.00000	0.00000	0
2774	O	A	Chr1	3045841	10	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
2784	O	A	Chr1	3055790	70	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2797	O	A	Chr1	3060562	42	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2819	O	A	Chr1	3076195	19	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2828	O	A	Chr1	3082739	60	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2831	O	A	Chr1	3085790	69	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2834	O	A	Chr1	3088400	76	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2842	O	A	Chr1	3097949	39	0.39397	0.16783	0.000540801	0.11364	0.02939	0.43942	0.94448	0.16783	0.00000	0.00000	0
2863	O	A	Chr1	3126285	63	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2866	O	A	Chr1	3127090	15	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2881	O	A	Chr1	3140233	49	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2897	O	A	Chr1	3174066	61	0.20679	0.07384	0.029144731	9.25000	1.09698	77.99798	0.96614	0.07384	0.00000	0.00000	0
2901	O	A	Chr1	3186327	62	0.45022	0.47500	0.000000000	70.20000	8.74467	563.54811	1.84634	0.47500	0.00000	0.00000	0
2904	O	A	Chr1	3187576	5	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
2949	O	A	Chr1	3262963	36	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2951	O	A	Chr1	3268373	24	0.02703	0.01164	1.000000000	0.57143	0.04966	6.57565	0.24304	0.01164	0.00000	0.00000	0
3038	O	A	Chr1	3395500	29	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3060	O	A	Chr1	3438012	31	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3095	O	A	Chr1	3467769	79	0.11867	0.06667	0.027371363	6.83333	0.78502	59.48173	0.83463	0.06667	0.00000	0.00000	0
3134	O	A	Chr1	3509852	52	0.05062	0.02770	0.234099234	3.32432	0.33115	33.37159	0.52170	0.02770	0.00000	0.00000	0
3135	O	A	Chr1	3512384	30	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
3212	O	A	Chr1	3579499	70	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
3254	O	A	Chr1	3633590	63	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3256	O	A	Chr1	3633985	22	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3262	O	A	Chr1	3649504	21	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3266	O	A	Chr1	3651250	63	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3313	O	A	Chr1	3716563	5	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3322	O	A	Chr1	3724346	74	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
3361	O	A	Chr1	3778268	72	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3401	O	A	Chr1	6019813	73	0.09620	0.05263	0.057783988	5.54054	0.61848	49.63423	0.74355	0.05263	0.00000	0.00000	0
3434	O	A	Chr1	6050051	52	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3456	O	A	Chr1	6068438	58	0.39397	0.00099	0.796780482	0.86667	0.30349	2.47491	0.06215	0.00099	0.00000	0.00000	0
3499	O	A	Chr1	6121891	27	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
3534	O	A	Chr1	6157923	30	0.48947	0.37921	0.000000051	20.86364	5.97178	72.89134	1.31939	0.37921	0.00000	0.00000	0
3556	O	A	Chr1	6174874	68	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3570	O	A	Chr1	6184975	77	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3579	O	A	Chr1	6205137	71	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3668	O	A	Chr1	6303601	40	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3694	O	A	Chr1	6331595	16	0.07684	0.04110	0.120000000	0.23077	0.02462	2.16267	0.63682	0.04110	0.00000	0.00000	0
3695	O	A	Chr1	6335502	59	0.02632	0.01481	0.473684211	0.43902	0.03819	5.04645	0.35751	0.01481	0.00000	0.00000	0
3749	O	A	Chr1	6404252	58	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3787	O	A	Chr1	6436381	29	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3806	O	A	Chr1	6477095	70	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3877	O	A	Chr1	6548906	34	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3884	O	A	Chr1	6549688	7	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4044	O	A	Chr1	6761306	9	0.07493	0.00379	1.000000000	0.51351	0.04463	5.90814	0.28945	0.00379	0.00000	0.00000	0
4070	O	A	Chr1	6793137	22	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
4071	O	A	Chr1	6793086	32	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4168	O	A	Chr1	6880981	74	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4179	O	A	Chr1	6884122	71	0.02632	0.01200	1.000000000	0.54054	0.04703	6.21266	0.26717	0.01200	0.00000	0.00000	0
4224	O	A	Chr1	6905228	52	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4251	O	A	Chr1	6939617	14	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4274	O	A	Chr1	6962864	62	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
4327	O	A	Chr1	7063250	75	0.16550	0.10378	0.004776958	0.09756	0.01160	0.82070	1.01072	0.10378	0.00000	0.00000	0
4346	O	A	Chr1	7079545	42	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4447	O	A	Chr1	7215103	44	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4461	O	A	Chr1	7228750	53	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4462	O	A	Chr1	7228630	70	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
4470	O	A	Chr1	7239827	47	0.09620	0.05263	0.057783988	0.18049	0.02015	1.61688	0.74355	0.05263	0.00000	0.00000	0
4528	O	A	Chr1	7324432	63	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4663	O	A	Chr1	7495589	13	0.02632	0.01200	1.000000000	1.85000	0.16096	21.26284	0.26717	0.01200	0.00000	0.00000	0
4720	O	A	Chr1	7596238	54	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4793	O	A	Chr1	7726987	40	0.50093	0.04607	0.100953441	2.40385	0.94013	6.14644	0.38091	0.04607	0.00000	0.00000	0
4802	O	A	Chr1	7735312	77	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4805	O	A	Chr1	7739737	74	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
4899	O	A	Chr1	7916841	49	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4900	O	A	Chr1	7916730	65	0.07310	0.03896	0.120253165	0.23171	0.02478	2.16641	0.63506	0.03896	0.00000	0.00000	0
4918	O	A	Chr1	7937868	44	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4957	O	A	Chr1	7976841	67	0.08099	0.00337	1.000000000	0.54545	0.04723	6.29904	0.26324	0.00337	0.00000	0.00000	0
4989	O	A	Chr1	8009617	77	0.14051	0.00000	1.000000000	1.00000	0.18939	5.28011	0.00000	0.00000	0.00000	0.00000	0
4996	O	A	Chr1	8013037	64	0.05062	0.02770	0.234099234	3.32432	0.33115	33.37159	0.52170	0.02770	0.00000	0.00000	0
5007	O	A	Chr1	8016418	24	0.19548	0.04120	0.132246627	0.24561	0.04609	1.30883	0.60975	0.04120	0.00000	0.00000	0
5012	O	A	Chr1	8019172	50	0.11867	0.02400	0.206805852	4.33333	0.46239	40.61013	0.63682	0.02400	0.00000	0.00000	0
5022	O	A	Chr1	8021902	22	0.05062	0.02770	0.234099234	0.30081	0.02997	3.01974	0.52170	0.02770	0.00000	0.00000	0
5063	O	A	Chr1	8075065	24	0.39209	0.06538	0.040609208	3.40000	1.15643	9.99627	0.53148	0.06538	0.00000	0.00000	0
5086	O	A	Chr1	8106634	62	0.02703	0.01298	1.000000000	1.94737	0.16926	22.40511	0.28945	0.01298	0.00000	0.00000	0
5115	O	A	Chr1	8122564	5	0.45285	0.36967	0.000000022	31.66667	6.65844	150.60258	1.50060	0.36967	0.00000	0.00000	0
5134	O	A	Chr1	8139233	5	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5161	O	A	Chr1	8171574	54	0.12155	0.00349	0.670995671	0.61404	0.09682	3.89428	0.21181	0.00349	0.00000	0.00000	0
5239	O	A	Chr1	8269067	40	0.12155	0.02683	0.194805195	4.58824	0.48890	43.05929	0.66165	0.02683	0.00000	0.00000	0
5273	O	A	Chr1	8295541	65	0.20222	0.12676	0.001179123	12.81250	1.55801	105.36549	1.10763	0.12676	0.00000	0.00000	0
5274	O	A	Chr1	8296316	62	0.02632	0.01481	0.473684211	0.43902	0.03819	5.04645	0.35751	0.01481	0.00000	0.00000	0
