# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
2205	L	G	Chr1	2463295	56	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2210	L	G	Chr1	2464221	12	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2221	L	G	Chr1	2472631	66	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2279	L	G	Chr1	2541990	20	0.05331	0.02361	0.496482784	2.69231	0.26757	27.08997	0.43012	0.02361	0.00000	0.00000	0
2363	L	G	Chr1	2627901	64	0.07684	0.00325	1.000000000	0.54286	0.04713	6.25334	0.26531	0.00325	0.00000	0.00000	0
2370	L	G	Chr1	2633377	28	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2389	L	G	Chr1	2659209	32	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2394	L	G	Chr1	2663924	7	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2438	L	G	Chr1	2717927	47	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2448	L	G	Chr1	2722937	78	0.09620	0.00000	1.000000000	1.00000	0.13387	7.47017	0.00000	0.00000	0.00000	0.00000	0
2530	L	G	Chr1	2832350	61	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
2540	L	G	Chr1	2839034	51	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2544	L	G	Chr1	2849118	58	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2547	L	G	Chr1	2854052	61	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2552	L	G	Chr1	2859641	12	0.50667	0.00277	0.655171825	1.23457	0.50166	3.03824	0.09151	0.00277	0.00000	0.00000	0
2563	L	G	Chr1	2868905	50	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
2581	L	G	Chr1	2879471	27	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2590	L	G	Chr1	2890667	41	0.10105	0.00000	1.000000000	1.00000	0.13349	7.49105	0.00000	0.00000	0.00000	0.00000	0
2619	L	G	Chr1	2907019	66	0.02632	0.01200	1.000000000	0.54054	0.04703	6.21266	0.26717	0.01200	0.00000	0.00000	0
2635	L	G	Chr1	2917786	64	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2650	L	G	Chr1	2935807	18	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2666	L	G	Chr1	2941667	29	0.44092	0.00799	0.462917705	1.46957	0.54213	3.98360	0.16719	0.00799	0.00000	0.00000	0
2686	L	G	Chr1	2963889	73	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2689	L	G	Chr1	2966634	9	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2739	L	G	Chr1	3008586	16	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2760	L	G	Chr1	3034267	48	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2761	L	G	Chr1	3034832	33	0.02632	0.01333	0.500000000	0.48718	0.04239	5.59905	0.31231	0.01333	0.00000	0.00000	0
2776	L	G	Chr1	3046376	78	0.22152	0.05143	0.050747942	4.75000	0.94067	23.98547	0.67669	0.05143	0.00000	0.00000	0
2789	L	G	Chr1	3056559	57	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2797	L	G	Chr1	3060560	44	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
2819	L	G	Chr1	3076195	19	0.05062	0.02500	0.493839494	3.00000	0.29888	30.11243	0.47712	0.02500	0.00000	0.00000	0
2834	L	G	Chr1	3088408	68	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2846	L	G	Chr1	3105397	33	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
2866	L	G	Chr1	3127052	53	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2904	L	G	Chr1	3187576	5	0.07310	0.00433	0.620253165	0.48718	0.04239	5.59905	0.31231	0.00433	0.00000	0.00000	0
2924	L	G	Chr1	3213832	5	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
2956	L	G	Chr1	3284297	76	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3060	L	G	Chr1	3438017	36	0.14051	0.00901	0.437941805	0.47368	0.08169	2.74654	0.32451	0.00901	0.00000	0.00000	0
3075	L	G	Chr1	3451511	53	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3095	L	G	Chr1	3467769	79	0.12456	0.02116	0.361639938	0.25714	0.02737	2.41590	0.58983	0.02116	0.00000	0.00000	0
3118	L	G	Chr1	3492210	76	0.11867	0.00267	0.679434490	1.54054	0.24330	9.75459	0.18767	0.00267	0.00000	0.00000	0
3128	L	G	Chr1	3498269	22	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
3182	L	G	Chr1	3558413	28	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3212	L	G	Chr1	3579542	27	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3284	L	G	Chr1	3681905	77	0.11867	0.00267	0.679434490	0.64912	0.10252	4.11020	0.18767	0.00267	0.00000	0.00000	0
3294	L	G	Chr1	3694720	25	0.02632	0.01200	1.000000000	0.54054	0.04703	6.21266	0.26717	0.01200	0.00000	0.00000	0
3303	L	G	Chr1	3704371	23	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
3401	L	G	Chr1	6019819	67	0.19548	0.00931	0.473711854	1.88172	0.41536	8.52491	0.27456	0.00931	0.00000	0.00000	0
3508	L	G	Chr1	6132385	51	0.09620	0.05263	0.057783988	0.18049	0.02015	1.61688	0.74355	0.05263	0.00000	0.00000	0
3534	L	G	Chr1	6157940	13	0.22183	0.01106	0.485184094	0.51613	0.11852	2.24772	0.28724	0.01106	0.00000	0.00000	0
3536	L	G	Chr1	6159124	59	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
3556	L	G	Chr1	6174880	74	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
3594	L	G	Chr1	6221167	57	0.07310	0.00433	0.620253165	0.48718	0.04239	5.59905	0.31231	0.00433	0.00000	0.00000	0
3670	L	G	Chr1	6304338	12	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
3695	L	G	Chr1	6335534	27	0.12155	0.00349	0.670995671	0.61404	0.09682	3.89428	0.21181	0.00349	0.00000	0.00000	0
3722	L	G	Chr1	6374153	41	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3779	L	G	Chr1	6427821	30	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3824	L	G	Chr1	6503442	44	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
3847	L	G	Chr1	6517042	68	0.09857	0.01217	0.615584416	0.33333	0.03313	3.35355	0.47712	0.01217	0.00000	0.00000	0
3851	L	G	Chr1	6517936	26	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
3897	L	G	Chr1	6560338	50	0.02703	0.01164	1.000000000	0.57143	0.04966	6.57565	0.24304	0.01164	0.00000	0.00000	0
3910	L	G	Chr1	6593702	30	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
3976	L	G	Chr1	6694174	71	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4044	L	G	Chr1	6761322	25	0.09857	0.01217	0.615584416	0.33333	0.03313	3.35355	0.47712	0.01217	0.00000	0.00000	0
4070	L	G	Chr1	6793173	58	0.02778	0.01761	0.444444444	2.56250	0.22232	29.53569	0.40866	0.01761	0.00000	0.00000	0
4075	L	G	Chr1	6795762	31	0.05193	0.02703	0.246666667	0.31624	0.03147	3.17791	0.49998	0.02703	0.00000	0.00000	0
4149	L	G	Chr1	6872523	46	0.05062	0.02770	0.234099234	3.32432	0.33115	33.37159	0.52170	0.02770	0.00000	0.00000	0
4150	L	G	Chr1	6872986	55	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4179	L	G	Chr1	6884153	40	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4224	L	G	Chr1	6905247	71	0.02564	0.01234	1.000000000	0.51282	0.04467	5.88764	0.29003	0.01234	0.00000	0.00000	0
4244	L	G	Chr1	6932289	35	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
4251	L	G	Chr1	6939579	52	0.04937	0.02564	0.246835443	3.15385	0.31453	31.62369	0.49884	0.02564	0.00000	0.00000	0
4253	L	G	Chr1	6939988	39	0.02703	0.01298	1.000000000	1.94737	0.16926	22.40511	0.28945	0.01298	0.00000	0.00000	0
4278	L	G	Chr1	6963505	58	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4293	L	G	Chr1	6989286	59	0.05062	0.00002	1.000000000	0.94872	0.05723	15.72851	0.02286	0.00002	0.00000	0.00000	0
4339	L	G	Chr1	7067669	50	0.49817	0.01588	0.361235905	1.66667	0.67606	4.10879	0.22185	0.01588	0.00000	0.00000	0
4346	L	G	Chr1	7079563	24	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
4444	L	G	Chr1	7214238	43	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4445	L	G	Chr1	7214189	9	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4447	L	G	Chr1	7215112	35	0.02703	0.01164	1.000000000	1.75000	0.15208	20.13794	0.24304	0.01164	0.00000	0.00000	0
4483	L	G	Chr1	7271044	62	0.05062	0.02500	0.493839494	0.33333	0.03321	3.34583	0.47712	0.02500	0.00000	0.00000	0
4614	L	G	Chr1	7432278	31	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
4677	L	G	Chr1	7534448	15	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
4707	L	G	Chr1	7568522	47	0.47952	0.00533	0.642319735	1.35065	0.54106	3.37162	0.13054	0.00533	0.00000	0.00000	0
4770	L	G	Chr1	7666791	14	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4793	L	G	Chr1	7726987	40	0.45970	0.02128	0.229474640	1.85714	0.69327	4.97492	0.26885	0.02128	0.00000	0.00000	0
4799	L	G	Chr1	7734260	71	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4805	L	G	Chr1	7739774	37	0.11867	0.00267	0.679434490	1.54054	0.24330	9.75459	0.18767	0.00267	0.00000	0.00000	0
4899	L	G	Chr1	7916841	49	0.05062	0.02500	0.493839494	0.33333	0.03321	3.34583	0.47712	0.02500	0.00000	0.00000	0
4902	L	G	Chr1	7919773	59	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
4950	L	G	Chr1	7971479	65	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
4957	L	G	Chr1	7976835	73	0.05062	0.00002	1.000000000	1.05405	0.06358	17.47484	0.02286	0.00002	0.00000	0.00000	0
5007	L	G	Chr1	8016435	41	0.28737	0.03053	0.222294990	2.63793	0.73508	9.46657	0.42126	0.03053	0.00000	0.00000	0
5011	L	G	Chr1	8017072	66	0.02564	0.01367	0.487179487	0.46341	0.04036	5.32069	0.33403	0.01367	0.00000	0.00000	0
5063	L	G	Chr1	8075038	51	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5100	L	G	Chr1	8115587	77	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5105	L	G	Chr1	8116886	13	0.02632	0.01200	1.000000000	0.54054	0.04703	6.21266	0.26717	0.01200	0.00000	0.00000	0
5115	L	G	Chr1	8122564	5	0.47952	0.00041	1.000000000	1.08696	0.43637	2.70748	0.03621	0.00041	0.00000	0.00000	0
5117	L	G	Chr1	8124428	19	0.04937	0.02564	0.246835443	0.31707	0.03162	3.17930	0.49884	0.02564	0.00000	0.00000	0
5127	L	G	Chr1	8135100	58	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5134	L	G	Chr1	8139233	5	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5137	L	G	Chr1	8150242	21	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5147	L	G	Chr1	8161648	67	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5149	L	G	Chr1	8162917	76	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5234	L	G	Chr1	8265639	79	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5239	L	G	Chr1	8269064	43	0.02703	0.01446	0.486486486	0.46154	0.04011	5.31047	0.33579	0.01446	0.00000	0.00000	0
5243	L	G	Chr1	8273100	63	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
5263	L	G	Chr1	8291580	38	0.02564	0.01367	0.487179487	2.15789	0.18795	24.77584	0.33403	0.01367	0.00000	0.00000	0
5274	L	G	Chr1	8296310	68	0.44762	0.05428	0.074739309	2.76316	0.97943	7.79539	0.44141	0.05428	0.00000	0.00000	0
5297	L	G	Chr1	8322863	59	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
5324	L	G	Chr1	8353141	47	0.02500	0.01266	0.500000000	2.05000	0.17873	23.51269	0.31175	0.01266	0.00000	0.00000	0
5350	L	G	Chr1	8385582	55	0.05331	0.02932	0.233246946	0.29915	0.02973	3.01000	0.52412	0.02932	0.00000	0.00000	0
5355	L	G	Chr1	8392844	28	0.02564	0.01234	1.000000000	1.95000	0.16985	22.38776	0.29003	0.01234	0.00000	0.00000	0
5371	L	G	Chr1	8411685	16	0.05193	0.00000	1.000000000	1.00000	0.06026	16.59442	0.00000	0.00000	0.00000	0.00000	0
5377	L	G	Chr1	8428162	9	0.05331	0.00002	1.000000000	0.94595	0.05694	15.71401	0.02413	0.00002	0.00000	0.00000	0
5385	L	G	Chr1	8441298	53	0.02500	0.01266	0.500000000	0.48780	0.04253	5.59493	0.31175	0.01266	0.00000	0.00000	0
5411	L	G	Chr1	8462375	31	0.07493	0.00516	0.610389610	2.16667	0.18831	24.92970	0.33579	0.00516	0.00000	0.00000	0
5425	L	G	Chr1	8474488	14	0.42142	0.00071	1.000000000	0.88933	0.31206	2.53446	0.05094	0.00071	0.00000	0.00000	0
5441	L	G	Chr1	8480887	43	0.04937	0.00000	1.000000000	1.00000	0.06038	16.56298	0.00000	0.00000	0.00000	0.00000	0
